Macedonum VII, EUROPUS, annis XXVI.	urn:cite:chron:j-macedonians_ruler7
Macedonum VIII, ALCETAS, annis XXIX.	urn:cite:chron:j-macedonians_ruler8
Macedonum IX, AMYNTAS, annis L.	urn:cite:chron:j-macedonians_ruler9
Macedonum X, ALEXANDER, annis XLIII	urn:cite:chron:j-macedonians_ruler10
Of the Macedonum, Perdiccas, for 28 years.	urn:cite:chron:j-macedonians_ruler11
Macedonum XII, ARCHELAUS annis XXIV.	urn:cite:chron:j-macedonians_ruler12
Macedonum XIII, ARCHELAUS, annis IV.	urn:cite:chron:j-macedonians_ruler13
Macedonum XIV, AMYNTAS, anno I.	urn:cite:chron:j-macedonians_ruler14
Post quem PAUSANIAS, anno I.	urn:cite:chron:j-macedonians_ruler15
Post quem, AMYNTAS, annis VI.	urn:cite:chron:j-macedonians_ruler16
Post quem, ARGEUS, annis II.	urn:cite:chron:j-macedonians_ruler17
Post quem rursum AMYNTAS, annis XVIII.	urn:cite:chron:j-macedonians_ruler18
Macedonum ALEXANDER, anno I.	urn:cite:chron:j-macedonians_ruler19
Post quem Macedonum, PHILIPPUS, annis XXVII.	urn:cite:chron:j-macedonians_ruler20
Alexander regnum Asiae anno regni sui VII occupat, et tenet omnia annis XII.	urn:cite:chron:j-macedonians_ruler21
Macedonibus regnavit PHILIPPUS, qui et Aridaeus, frater Alexandri, annis VII.	urn:cite:chron:j-macedonians_ruler22
Macedonum CASSANDER, annis XIX.	urn:cite:chron:j-macedonians_ruler23
Macedonum filii Cassandri, annis IV, ANTIGONUS et ALEXANDER.	urn:cite:chron:j-macedonians_ruler24
Post quem, LYSIMACHUS, annis V.	urn:cite:chron:j-macedonians_ruler25
Macedonum PTOLEMAEUS, cognomento ΚΕΡΑΥΝΟΣ.	urn:cite:chron:j-macedonians_ruler26
MELEAGRUS, menses II. ANTIPATER, dies XLV. Post quem SOSTHENES annis II.	urn:cite:chron:j-macedonians_ruler27
ANTIGONUS GONATAS, annis XXXVI.	urn:cite:chron:j-macedonians_ruler28
Macedonum DEMETRIUS, annis X.	urn:cite:chron:j-macedonians_ruler29
Macedonum ANTIGONUS, annis 15.	urn:cite:chron:j-macedonians_ruler30
Macedonum PHILIPPUS, annis XLII	urn:cite:chron:j-macedonians_ruler31
Macedonum PERSES, annis X.	urn:cite:chron:j-macedonians_ruler32
Medis regnavit ARBACES, annis XXVIII.	urn:cite:chron:j-medes_ruler1
Medorum II, SOSARMUS, annis XXX.	urn:cite:chron:j-medes_ruler2
Medorum III, MEDIDUS, annis XL.	urn:cite:chron:j-medes_ruler3
Medorum IV, CARDICEAS, annis XIII	urn:cite:chron:j-medes_ruler4
Medorum V, DIOCLES, annis LIV.	urn:cite:chron:j-medes_ruler5
Medorum VI, PHRAORTES, annis XXIV	urn:cite:chron:j-medes_ruler6
Medorum VII, CYAXARES, annis XXXII.	urn:cite:chron:j-medes_ruler7
Medorum VIII, ASTYAGES, annis XXXVIII.	urn:cite:chron:j-medes_ruler8
In Mycenas ab arcis imperio translato post Acrisium regnavit Eurystheus filius Stheneli, annis XLV.	urn:cite:chron:j-mycenaeans_ruler1
Mycenarum, ATREUS et Thyestes, annis LXV.	urn:cite:chron:j-mycenaeans_ruler2
Mycenarum, AGAMEMNON, annis XXXV.	urn:cite:chron:j-mycenaeans_ruler3
Persarum I, CYRUS, annis XXX.	urn:cite:chron:j-persians_ruler1
Persarum II, CAMBYSES, annis VIII	urn:cite:chron:j-persians_ruler2
Persarum III, duo fratres magi, menses VII, post quos (IV,) DARIUS, annis XXXVI	urn:cite:chron:j-persians_ruler3
Persarum V, XERXES, filius Darii, annis XX.	urn:cite:chron:j-persians_ruler4
Persarum VI, ARTABANUS, menses VII, [qui menses in ordine annus reputantur]. Post quem ARTAXERXES VII, qui Longimanus cognominabatur, annis XL.	urn:cite:chron:j-persians_ruler5
